AccessoriesUSD,AlfaUSD,AppLBP,AppUSD,CapitalUSD,CashLBP,CashUSD,ClientDebtsUSD,ComissionLBP,ComissionTotalLBP_Accumulated,ComissionTotalUSD_Accumulated,ComissionUSD,CountDate,CountTime,ExpensesUSD,Notes,OwnerWithdrawal,PNL_ID,PNL_ResultUSD,ReceivablesUSD,SystemLBP,SystemUSD,TouchUSD,USDT,isManual
"$14,833.49",$9.44,"$587,474.00",$427.86,"$10,000.00","$80,129,000.00","$3,884.00","$1,349.28",$0.00,$0.00,$0.00,$0.00,2025-07-08 00:00:00,1899-12-30 18:08:29,$20.03,Checking,,227,$975.14,$717.00,"$62,744,817.50","$3,576.67",$0.61,"$1,036.34",True
"$14,830.49",$4.16,"$6,434,724.00",$605.66,"$10,000.00","$61,294,000.00","$7,593.00","$1,344.28","$580,420.00",$0.00,$0.00,$31.05,2025-07-08 00:00:00,1899-12-30 21:50:23,$20.03,Closing,,229,"$1,056.64",$709.00,"$52,144,817.50",$713.67,$0.61,"$1,036.34",True
"$14,830.49",$4.16,"$2,934,724.00","$1,211.66","$10,000.00","$64,694,000.00","$6,876.00","$1,344.28",$0.00,$0.00,$0.00,$0.00,2025-07-09 00:00:00,1899-12-30 08:29:08,$20.03,Opening,,230,"$1,059.81",$709.00,"$52,144,817.00",$828.69,$0.61,"$1,036.34",True
"$14,830.49",$4.16,"$2,381,724.00",$757.66,"$10,000.00","$72,864,000.00","$5,274.00","$1,512.28",$0.00,$0.00,$0.00,$0.00,2025-07-09 00:00:00,1899-12-30 11:05:40,$20.03,Checking,,231,"$1,086.00",$709.00,"$121,288,817.50","$1,868.67",$0.61,"$1,036.34",True
"$14,941.30",$4.16,"$9,505,724.00",$55.66,"$10,000.00","$129,213,000.00","$6,354.00","$1,434.28",$0.00,$0.00,$0.00,$0.00,2025-07-09 00:00:00,1899-12-30 17:05:38,$37.13,Checking,,232,"$1,123.06",$860.25,"$72,470,817.50","$1,446.28",$0.00,$796.34,True
"$15,150.27",$4.16,"$4,626,374.00",$581.34,"$10,000.00","$151,694,000.00","$6,558.00","$1,349.28","$980,100.00",$0.00,$0.00,$26.43,2025-07-09 00:00:00,1899-12-30 21:47:09,$37.13,Closing,,233,"$1,086.44",$860.25,"$6,821,817.50","$1,625.28",$0.00,$302.34,True
"$15,148.27",$1.02,"$2,326,374.00",$59.34,"$10,000.00","$32,534,000.00","$4,972.00","$1,259.83",$0.00,$0.00,$0.00,$0.00,2025-07-10 00:00:00,1899-12-30 10:54:12,$37.13,Opening,,234,"$1,086.44","$1,863.25","$110,792,817.50","$5,251.08",$0.00,$302.34,True
"$15,250.55",$1.02,"$5,856,924.00",$30.72,"$10,000.00","$110,164,000.00","$5,823.00",$932.45,"$1,129,180.00",$0.00,$0.00,$48.30,2025-07-10 00:00:00,1899-12-30 21:56:13,$47.13,Closing,,235,"$1,240.38",$643.00,"$87,398,817.50","$2,722.29",$0.00,$198.34,True
"$15,250.55",$1.02,"$5,856,924.00",$256.72,"$10,000.00","$74,864,000.00","$3,323.00",$932.45,$0.00,$0.00,$0.00,$0.00,2025-07-11 00:00:00,1899-12-30 08:22:00,$47.13,Opening,,236,"$1,242.63",$643.00,"$167,398,817.00","$4,722.29",$0.00,$198.34,True
"$14,480.77",$1.02,"$2,614,174.00",$219.79,"$10,000.00","$30,904,000.00","$7,574.00",$924.56,"$293,565.00",$0.00,$0.00,$64.85,2025-07-11 00:00:00,1899-12-30 20:59:19,$52.13,Closing,,237,"$1,402.20",$975.00,"$106,215,817.50","$3,421.95",$0.00,$0.00,True
"$14,480.77",$1.02,"$2,614,714.00",$224.79,"$10,000.00","$30,464,000.00","$6,974.00",$924.56,$0.00,$0.00,$0.00,$0.00,2025-07-12 00:00:00,1899-12-30 08:25:26,$52.13,Opening,,238,"$1,402.60",$975.00,"$106,215,817.00","$3,421.95",$0.00,$0.34,True
"$14,578.18",$17.88,"$2,342,974.00",$54.68,"$10,000.00","$39,534,000.00","$7,506.50","$1,314.90","$224,600.00",$0.00,$0.00,$26.76,2025-07-12 00:00:00,1899-12-30 21:52:18,$52.13,Closing,,239,"$1,542.68","$1,102.00","$90,705,817.50","$2,662.05",$0.00,$0.34,True
"$14,573.68",$21.60,"$1,793,474.00",$2.68,"$10,000.00","$62,475,000.00","$9,697.50","$1,068.23",$0.00,$0.00,$0.00,$0.00,2025-07-14 00:00:00,1899-12-30 12:18:12,$52.13,Opening,,240,"$1,542.68","$1,102.00","$95,324,817.50",$519.05,$0.00,$0.34,True
"$14,541.68",$11.04,"$6,679,724.00",$211.80,"$10,000.00","$83,055,000.00","$7,699.50","$1,159.23",$0.00,$0.00,$0.00,$0.00,2025-07-14 00:00:00,1899-12-30 17:01:07,$52.13,Checking,,241,"$1,608.32",$672.00,"$120,878,817.00","$1,356.05",$0.00,$0.34,True
"$14,406.81",$7.90,"$7,167,374.00",$639.40,"$10,000.00","$92,670,000.00","$5,668.50","$1,027.62","$415,361.00",$0.00,$0.00,$69.80,2025-07-14 00:00:00,1899-12-30 21:57:23,$52.13,Closing,,242,"$1,695.86",$772.00,"$72,528,817.50","$3,893.03",$0.00,$4.34,True
"$14,406.81",$7.90,"$7,167,374.00",$689.40,"$10,000.00","$99,669,000.00","$5,745.50","$1,027.62",$0.00,$0.00,$0.00,$0.00,2025-07-15 00:00:00,1899-12-30 08:13:52,$52.13,Opening,,243,"$1,695.85",$882.00,"$65,528,817.00","$3,893.03",$0.00,$4.34,True
"$14,285.03",$4.76,"$7,139,124.00",$130.40,"$10,000.00","$73,745,000.00","$8,050.50","$1,043.34",$0.00,$0.00,$0.00,$0.00,2025-07-15 00:00:00,1899-12-30 13:01:49,$52.13,Checking,,244,"$1,729.49","$1,483.00","$146,862,817.50","$2,132.03",$0.00,$154.34,True
"$14,269.09",$76.76,"$2,288,774.00",$393.41,"$10,000.00","$77,455,000.00","$8,502.00","$1,105.34",$0.00,$0.00,$0.00,$0.00,2025-07-15 00:00:00,1899-12-30 16:37:24,$56.06,Checking,,245,"$1,780.18","$1,477.00","$132,928,817.50","$1,510.13",$0.00,$71.34,True
"$14,252.08",$72.76,"$8,464,724.00",$294.21,"$10,000.00","$83,855,000.00","$10,028.00","$1,054.45","$358,690.00",$0.00,$0.00,$46.17,2025-07-15 00:00:00,1899-12-30 21:52:46,$56.06,Closing,,246,"$1,811.50","$1,477.00","$105,816,817.50",$201.13,$0.00,$71.34,True
"$14,252.08",$72.76,"$6,562,474.00",$294.21,"$10,000.00","$83,955,000.00","$5,268.00","$1,076.67",$0.00,$0.00,$0.00,$0.00,2025-07-16 00:00:00,1899-12-30 08:14:33,$56.06,Opening,,247,"$1,813.47","$1,477.00","$105,816,817.50","$5,201.13",$0.00,$71.34,True
"$14,144.53",$62.20,"$7,008,574.00","$2,067.91","$10,000.00","$53,140,000.00","$2,172.00","$1,261.34","$442,550.00",$0.00,$0.00,$55.93,2025-07-16 00:00:00,1899-12-30 21:52:07,$56.06,Closing,,248,"$1,965.63","$2,479.00","$62,628,817.50","$7,980.63",$0.00,$0.34,True
"$14,144.53",$62.20,"$7,008,574.00","$2,067.91","$10,000.00","$53,410,000.00","$2,172.00","$1,261.34",$0.00,$0.00,$0.00,$0.00,2025-07-17 00:00:00,1899-12-30 08:20:23,$56.06,Opening,,249,"$1,968.66","$2,479.00","$62,628,817.00","$7,980.63",$0.00,$0.34,True
"$14,136.54",$46.20,"$6,468,474.00","$3,554.81","$10,000.00","$45,050,000.00","$1,688.00","$1,149.35",$0.00,$0.00,$0.00,$0.00,2025-07-17 00:00:00,1899-12-30 14:47:01,$76.06,Checking,,251,"$2,019.28","$2,430.00","$170,042,817.50","$6,361.26",$0.00,$0.34,True
"$14,063.04",$46.20,"$5,747,224.00",$153.06,"$10,000.00","$41,410,000.00","$6,797.00","$1,193.33","$292,550.00",$0.00,$0.00,$35.84,2025-07-17 00:00:00,1899-12-30 21:53:41,$76.06,Closing,,252,"$2,034.28","$2,931.00","$95,722,817.50","$5,968.26",$0.00,$102.34,True
"$14,066.60",$37.70,"$9,776,024.00",$33.06,"$10,000.00","$32,685,000.00","$7,716.00","$1,109.89",$0.00,$0.00,$0.00,$0.00,2025-07-18 00:00:00,1899-12-30 13:12:09,$76.06,Opening,,253,"$2,087.48",$172.00,"$63,768,817.50","$2,727.27",$0.00,$102.34,True
"$13,975.74",$37.70,"$8,584,074.00",$210.35,"$10,000.00","$20,155,000.00","$8,058.00","$1,188.00",$0.00,$0.00,$0.00,$0.00,2025-07-18 00:00:00,1899-12-30 16:53:03,$241.06,Checking,,254,"$2,176.84",$874.00,"$42,568,817.00","$3,014.27",$-0.62,$102.34,True
"$13,920.12",$9.08,"$1,673,274.00","$4,468.51","$10,000.00","$25,045,000.00","$5,068.00","$1,224.78","$351,150.00",$0.00,$0.00,$49.89,2025-07-18 00:00:00,1899-12-30 21:53:48,$241.06,Closing,,255,"$2,284.74",$874.00,"$18,468,817.50","$2,059.27",$0.00,$302.34,True
"$13,920.12",$9.08,"$1,673,274.00","$4,388.51","$10,000.00","$24,985,000.00","$4,998.00","$1,224.78",$0.00,$0.00,$0.00,$0.00,2025-07-19 00:00:00,1899-12-30 08:17:19,$241.06,Opening,,256,"$2,283.34",$874.00,"$18,468,817.00","$2,209.27",$-0.68,$302.34,True
"$13,920.12",$9.08,"$702,674.00",$21.51,"$10,000.00","$68,934,000.00","$6,519.00","$1,405.55",$0.00,$0.00,$0.00,$0.00,2025-07-19 00:00:00,1899-12-30 12:57:02,$241.06,Checking,,257,"$2,339.16",$299.00,"$89,038,817.50","$3,521.77",$0.00,$302.34,True
"$13,881.27",$9.08,"$5,591,074.00","$1,328.74","$10,000.00","$95,965,000.00","$6,566.00","$1,152.62","$325,575.00",$0.00,$0.00,$18.40,2025-07-19 00:00:00,1899-12-30 19:35:03,$241.06,Closing,,258,"$2,476.88","$1,220.00","$9,363,817.50","$4,586.77",$0.00,$205.34,True
"$13,881.27",$9.08,"$5,591,074.00","$1,102.14","$10,000.00","$97,415,000.00","$6,591.00","$1,352.62",$0.00,$0.00,$0.00,$0.00,2025-07-21 00:00:00,1899-12-30 08:41:16,$241.06,Opening,,259,"$2,476.87","$1,220.00","$8,055,817.50","$4,586.77",$0.00,$205.34,True
"$13,890.01",$3.08,"$14,069,074.00",$180.98,"$10,000.00","$115,684,000.00","$9,282.00","$1,220.73",$0.00,$0.00,$0.00,$0.00,2025-07-21 00:00:00,1899-12-30 17:03:48,$441.06,Checking,,260,"$2,592.09","$2,265.00","$138,793,817.00","$1,272.17",$0.00,$796.62,True
"$13,867.39",$0.94,"$6,733,074.00",$658.46,"$10,000.00","$104,745,000.00","$7,922.00","$1,195.29","$812,928.00",$0.00,$0.00,$26.51,2025-07-21 00:00:00,1899-12-30 21:51:31,$441.06,Closing,,261,"$2,604.72","$1,920.00","$116,505,817.50","$3,125.37",$0.00,$780.62,True
"$13,867.39",$0.94,"$1,398,074.00",$281.46,"$10,000.00","$97,510,000.00","$2,824.00","$1,135.96",$0.00,$0.00,$0.00,$0.00,2025-07-22 00:00:00,1899-12-30 10:34:13,$441.06,Opening,,262,"$2,604.72","$1,920.00","$115,423,817.50","$8,874.37",$0.00,$780.62,True
"$14,085.88",$36.94,"$7,638,074.00",$853.11,"$10,000.00","$107,545,000.00","$8,770.00","$1,663.57","$92,170.00",$0.00,$0.00,$63.44,2025-07-22 00:00:00,1899-12-30 21:55:51,$444.95,Closing,,263,"$2,778.46",$572.00,"$40,021,817.50","$1,209.37",$0.00,$680.62,True
"$14,085.88",$36.94,"$5,343,074.00","$1,423.11","$10,000.00","$107,485,000.00","$8,231.00","$1,663.57",$0.00,$0.00,$0.00,$0.00,2025-07-23 00:00:00,1899-12-30 08:30:56,$444.95,Opening,,264,"$2,778.46",$572.00,"$40,021,817.00","$1,209.37",$2.63,$680.62,True
"$14,172.94",$12.30,"$7,986,474.00",$188.06,"$10,000.00","$99,724,000.00","$4,848.00","$1,661.68","$316,500.00",$0.00,$0.00,$48.45,2025-07-23 00:00:00,1899-12-30 21:51:20,$444.95,Closing,,265,"$2,859.72",$307.25,"$38,301,817.50","$5,363.37",$26.63,$785.90,True
"$14,172.94",$12.30,"$7,986,474.00",$188.06,"$10,000.00","$99,723,000.00","$4,848.00","$1,661.68",$0.00,$0.00,$0.00,$0.00,2025-07-24 00:00:00,1899-12-30 08:12:36,$444.95,Opening,,266,"$2,859.72",$307.25,"$38,301,817.00","$5,363.38",$26.63,$785.90,True
"$14,228.66",$13.74,"$15,464,074.00","$1,265.66","$10,000.00","$62,944,000.00","$3,598.00","$1,321.95","$272,710.00",$0.00,$0.00,$47.21,2025-07-24 00:00:00,1899-12-30 21:54:30,$444.95,Closing,,267,"$3,016.03",$307.25,"$86,237,817.50","$5,942.67",$11.17,$785.90,True
"$14,228.66",$11.17,"$15,464,074.00","$1,265.66","$10,000.00","$62,943,000.00","$2,898.00","$1,321.95",$0.00,$0.00,$0.00,$0.00,2025-07-25 00:00:00,1899-12-30 08:24:38,$444.95,Opening,,268,"$3,018.02",$307.25,"$86,237,817.00","$5,942.67",$13.74,"$1,487.90",True
"$14,109.14",$0.96,"$6,042,974.00",$58.43,"$10,000.00","$57,610,000.00","$6,337.00","$1,365.29","$147,950.00",$0.00,$0.00,$47.06,2025-07-25 00:00:00,1899-12-30 21:52:11,$444.95,Closing,,269,"$3,140.79",$357.25,"$65,629,817.50","$4,721.41",$1.69,"$1,386.90",True
"$14,109.14",$0.96,"$6,042,974.00",$58.43,"$10,000.00","$57,687,000.00","$6,337.00","$1,365.29",$0.00,$0.00,$0.00,$0.00,2025-07-26 00:00:00,1899-12-30 08:37:43,$444.95,Opening,,270,"$3,141.66",$357.25,"$65,629,817.00","$4,721.41",$1.69,"$1,386.90",True
"$13,970.39",$0.96,"$1,661,124.00",$346.58,"$10,000.00","$66,583,000.00","$6,756.00","$1,370.34","$149,846.00",$0.00,$0.00,$23.61,2025-07-26 00:00:00,1899-12-30 21:58:15,$444.95,Closing,,271,"$3,267.11",$307.25,"$38,473,817.50","$2,831.03",$1.69,"$2,554.73",True
"$13,970.39",$0.96,"$1,661,124.00",$301.69,"$10,000.00","$65,683,000.00","$4,361.00","$1,370.34",$0.00,$0.00,$0.00,$0.00,2025-07-28 00:00:00,1899-12-30 10:28:30,$444.95,Opening,,272,"$3,267.11",$307.25,"$38,473,817.50","$2,831.03",$1.69,"$2,554.73",True
"$13,801.33",$0.96,"$3,998,124.00",$132.52,"$10,000.00","$93,563,000.00","$9,941.00","$1,317.75","$461,250.00",$0.00,$0.00,$58.09,2025-07-28 00:00:00,1899-12-30 21:53:19,$444.95,Closing,,273,"$3,422.61","$3,468.25","$96,883,817.50",$24.04,$82.69,"$2,356.73",True
"$13,801.33",$0.96,"$3,998,124.00",$82.52,"$10,000.00","$93,563,000.00","$9,991.00","$1,317.75",$0.00,$0.00,$0.00,$0.00,2025-07-29 00:00:00,1899-12-30 08:13:38,$444.95,Opening,,274,"$3,422.61","$3,468.25","$96,883,817.00",$24.04,$82.69,"$2,356.73",True
"$13,657.49",$141.46,"$9,313,624.00",$2.09,"$10,000.00","$64,193,000.00","$7,287.00","$1,229.20","$307,166.00",$0.00,$0.00,$50.43,2025-07-29 00:00:00,1899-12-30 21:52:05,$483.87,Closing,,275,"$3,582.31","$1,904.25","$50,295,817.50","$2,267.64",$63.57,"$2,352.74",True
"$13,657.49",$141.46,"$9,313,624.00",$2.09,"$10,000.00","$64,063,000.00","$7,289.00","$1,229.20",$0.00,$0.00,$0.00,$0.00,2025-07-30 00:00:00,1899-12-30 08:29:02,$483.87,Opening,,276,"$3,582.85","$1,904.25","$50,295,817.00","$2,267.64",$63.57,"$2,352.74",True
"$13,657.49",$141.46,"$9,313,624.00",$2.09,"$10,000.00","$64,063,000.00","$7,289.00","$1,229.20",$0.00,$0.00,$0.00,$0.00,2025-07-31 00:00:00,1899-12-30 08:29:02,$483.87,Opening,,278,"$3,582.85","$1,904.25","$50,295,817.00","$2,267.64",$63.57,"$2,352.74",True
"$13,799.24",$66.90,"$9,486,774.00","$2,704.11","$10,000.00","$42,338,000.00","$6,367.00","$1,358.86","$1,050,488.00",$0.00,$0.00,$65.77,2025-07-31 00:00:00,1899-12-30 21:57:52,$483.87,Closing,,280,"$3,866.49","$2,371.25","$103,453,817.50",$1.00,$2.13,"$3,317.44",True
"$13,799.24",$66.90,"$8,721,774.00","$2,704.11","$10,000.00","$42,358,000.00","$6,377.00","$1,358.86",$0.00,$0.00,$0.00,$0.00,2025-08-01 00:00:00,1899-12-30 08:13:50,$483.87,Opening,,281,"$3,868.11","$2,371.25","$103,453,817.00",$0.99,$2.13,"$3,317.44",True
"$13,538.70",$132.92,"$2,201,574.00","$1,192.23","$10,000.00","$57,243,000.00","$3,590.70","$1,582.81",$0.00,$0.00,$0.00,$0.00,2025-08-01 00:00:00,1899-12-30 21:56:29,$483.87,Closing,,282,"$4,298.30","$4,001.25","$104,515,817.00","$5,867.75",$0.81,"$3,155.12",True
"$13,538.70",$132.92,"$2,201,574.00","$1,192.23","$10,000.00","$57,243,000.00","$3,590.70","$1,582.81",$0.00,$0.00,$0.00,$0.00,2025-08-02 00:00:00,1899-12-30 08:33:01,$483.87,Opening,,283,"$4,298.30","$4,001.25","$120,789,230.00","$7,290.93",$0.81,"$3,155.12",True
"$13,633.75",$120.92,"$14,659,874.00","$1,769.08","$10,000.00","$68,468,000.00","$4,055.00","$1,780.47",$0.00,$0.00,$0.00,$0.00,2025-08-02 00:00:00,1899-12-30 22:09:31,$0.00,Closing,,284,"$5,991.37","$4,116.00","$64,746,230.00","$6,168.49",$0.79,"$3,974.02",True
"$13,633.75",$120.92,"$14,659,874.00",$85.21,"$10,000.00","$68,468,000.00","$3,227.00","$1,780.47",$0.00,$0.00,$0.00,$0.00,2025-08-04 00:00:00,1899-12-30 08:55:19,$0.00,Opening,,285,"$3,479.50","$4,116.00","$64,746,230.00","$6,168.49",$0.79,"$3,974.02",True
"$13,407.44",$95.00,"$4,476,074.00",$907.23,"$10,000.00","$115,853,000.00","$4,675.00","$1,913.68",$0.00,$0.00,$0.00,$0.00,2025-08-04 00:00:00,1899-12-30 21:59:54,$80.00,Closing,,286,"$3,675.79","$4,116.00","$56,379,230.00","$5,125.20",$1.32,"$3,703.99",True
"$13,407.44",$86.50,"$4,476,074.00",$555.13,"$10,000.00","$63,458,000.00","$4,086.52","$1,913.68",$0.00,$0.00,$0.00,$0.00,2025-08-05 00:00:00,1899-12-30 09:58:53,$80.00,Opening,,288,"$3,670.85","$4,116.00","$156,809,230.00","$5,625.20",$1.32,"$3,628.99",True
"$13,229.09",$81.86,"$16,972,944.00","$8,645.59","$10,000.00","$182,335,000.00","$2,947.00","$1,675.29","$1,217,442.00","$1,217,442.00",$222.57,$222.57,2025-08-05 00:00:00,1899-12-30 21:51:37,$80.00,Closing,,290,"$3,877.36","$6,186.00","$79,607,230.00","$1,791.70",$73.32,"$3,580.98",True
"$13,229.09",$81.86,"$16,972,944.00","$8,636.42","$10,000.00","$182,535,000.00","$3,587.00","$1,675.29",$0.00,$0.00,$0.00,$0.00,2025-08-06 00:00:00,1899-12-30 08:21:59,$80.00,Opening,,291,"$3,868.64","$6,686.00","$66,987,230.00","$1,791.70",$73.32,"$3,580.98",True
"$13,130.50",$118.53,"$1,655,044.00",$227.21,"$10,000.00","$171,095,000.00","$7,598.50","$1,641.40","$904,082.00","$2,121,524.00",$258.02,$35.45,2025-08-06 00:00:00,1899-12-30 21:51:25,$509.00,Closing,,292,"$4,013.86","$4,216.00","$28,230.00","$4,772.46",$73.32,"$3,492.06",True
"$13,130.50",$118.53,"$1,655,044.00",$252.96,"$10,000.00","$171,321,000.00","$7,577.50","$1,641.40",$0.00,$0.00,$0.00,$0.00,2025-08-07 00:00:00,1899-12-30 08:11:30,$509.00,Opening,,293,"$4,013.87","$4,216.00","$28,230.00","$4,772.46",$73.32,"$3,492.06",True
"$13,711.41",$68.75,"$10,534,844.00",$0.49,"$10,000.00","$203,090,000.00","$6,997.00","$1,651.18","$455,200.00","$2,121,524.00",$258.02,$66.99,2025-08-07 00:00:00,1899-12-30 21:47:48,$8.00,Closing,,296,$628.44,"$5,711.00","$162,730,230.00","$1,484.46",$46.72,"$3,728.80",True
"$13,711.41",$68.75,"$10,534,844.00",$0.49,"$10,000.00","$203,090,000.00","$7,736.00","$1,651.18",$0.00,$0.00,$0.00,$0.00,2025-08-08 00:00:00,1899-12-30 08:22:10,$8.00,Opening,,297,$628.61,"$6,216.00","$162,730,230.00","$1,250.63",$46.72,"$3,728.80",True
"$13,675.84",$75.41,"$5,209,794.00",$523.85,"$10,000.00","$232,535,000.00","$6,254.00","$1,566.24","$275,000.00","$2,576,724.00",$325.01,$59.51,2025-08-08 00:00:00,1899-12-30 21:55:48,$175.16,Closing,,298,$800.51,"$6,223.00","$129,310,230.00","$2,756.13",$60.56,"$4,330.25",True
"$13,565.36",$6.07,"$4,831,094.00",$0.24,"$10,000.00","$210,900,000.00","$9,870.00","$1,667.35","$74,550.00","$2,851,724.00",$384.52,$8.23,2025-08-09 00:00:00,1899-12-30 21:48:55,$175.16,Closing,,299,$995.64,"$6,303.00","$57,774,230.00","$1,644.14",$27.14,"$4,258.13",True
"$13,565.36",$6.07,"$4,831,094.00",$0.24,"$10,000.00","$210,900,000.00","$9,876.00","$1,667.35",$0.00,$0.00,$0.00,$0.00,2025-08-11 00:00:00,1899-12-30 08:15:29,$175.16,Opening,,300,$995.64,"$6,303.00","$57,774,000.00","$1,644.14",$27.14,"$4,258.13",True
"$13,657.82",$181.93,"$8,012,294.00","$1,258.06","$10,000.00","$91,461,000.00","$9,736.50","$1,896.67","$329,110.00","$2,926,274.00",$392.75,$55.85,2025-08-11 00:00:00,1899-12-30 21:49:38,$175.16,Closing,,301,"$1,197.07","$6,223.00","$65,820,230.00","$3,015.68",$0.66,"$3,484.04",True
"$13,657.82",$181.93,"$8,012,294.00","$1,258.06","$10,000.00","$90,961,000.00","$9,936.50","$1,702.67",$0.00,$0.00,$0.00,$0.00,2025-08-12 00:00:00,1899-12-30 08:14:35,$175.16,Opening,,302,"$1,197.45","$6,223.00","$65,820,230.00","$3,015.68",$0.66,"$3,484.04",True
"$13,657.82",$181.93,"$8,012,294.00","$1,258.06","$10,000.00","$90,961,000.00","$9,936.50","$1,702.67",$0.00,$0.00,$0.00,$0.00,2025-08-13 00:00:00,1899-12-30 08:14:35,$175.16,Opening,,306,"$1,351.60","$6,223.00","$65,820,230.00","$3,015.68",$0.66,"$3,484.04",True
"$13,611.07",$138.45,"$8,811,194.00",$119.74,"$10,000.00","$133,194,000.00","$13,523.00","$1,778.17","$161,550.00","$3,255,384.00",$448.60,$56.14,2025-08-13 00:00:00,1899-12-30 22:12:00,$209.02,Closing,,307,"$1,473.79","$6,223.00","$100,784,230.00","$3,894.96",$0.66,$219.47,True
"$13,611.07",$138.45,"$8,811,194.00",$99.74,"$10,000.00","$133,194,000.00","$13,543.00","$1,778.17",$0.00,$0.00,$0.00,$0.00,2025-08-14 00:00:00,1899-12-30 08:14:55,$209.02,Opening,,308,"$1,473.79","$6,223.00","$100,784,230.00","$3,894.96",$0.66,$219.47,True
"$13,520.76",$86.45,"$4,844,844.00",$9.74,"$10,000.00","$89,999,000.00","$13,499.00","$2,269.23",$0.00,$0.00,$0.00,$0.00,2025-08-14 00:00:00,1899-12-30 16:56:42,$229.02,Closing,,309,"$1,560.88","$6,223.00","$87,008,230.00","$4,536.68",$0.66,$219.47,True
"$13,520.76",$86.45,"$13,883,844.00","$1,009.74","$10,000.00","$89,999,000.00","$13,499.00","$2,269.23",$0.00,"$3,416,934.00",$504.74,$0.00,2025-08-15 00:00:00,1899-12-30 08:32:44,$239.70,Opening,,310,"$1,560.76","$6,223.00","$77,008,230.00","$3,536.68",$0.66,$219.47,True
"$13,577.95",$51.55,"$4,478,644.00",$130.62,"$10,000.00","$102,474,000.00","$17,099.00","$2,304.23","$75,700.00","$3,416,934.00",$504.74,$28.27,2025-08-15 00:00:00,1899-12-30 17:13:27,$245.70,Closing,,311,"$1,619.45","$6,223.00","$74,008,230.00",$845.18,$0.66,$269.47,True
"$13,577.95",$51.55,"$4,478,644.00",$130.62,"$10,000.00","$102,474,000.00","$17,099.00","$2,304.23",$0.00,$0.00,$0.00,$0.00,2025-08-16 00:00:00,1899-12-30 08:25:16,$245.70,Opening,,312,"$1,620.07","$6,223.00","$74,008,230.00",$845.18,$1.24,$269.47,True
"$14,186.49",$19.05,"$3,262,344.00",$26.07,"$10,000.00","$104,274,000.00","$14,440.00","$2,144.89","$258,075.00","$3,492,634.00",$533.01,$31.80,2025-08-16 00:00:00,1899-12-30 21:57:04,$245.70,Closing,,313,"$1,745.82","$6,668.50","$5,551,230.00","$3,749.12",$1.24,$269.47,True
"$14,186.49",$19.05,"$3,262,344.00",$26.07,"$10,000.00","$104,274,000.00","$14,440.00","$2,144.89",$0.00,$0.00,$0.00,$0.00,2025-08-18 00:00:00,1899-12-30 08:15:54,$245.70,Opening,,314,"$1,745.82","$6,668.50","$5,551,230.00","$3,749.12",$1.24,$269.47,True
"$14,529.84",$19.05,"$974,844.00",$406.31,"$10,000.00","$124,986,000.00","$13,959.00","$1,971.73",$0.00,"$3,750,709.00",$564.81,$0.00,2025-08-18 00:00:00,1899-12-30 18:02:03,$262.70,Checking,,315,"$1,858.77","$8,171.50","$154,667,230.00","$3,079.25",$0.60,$192.72,True
"$14,508.34",$19.05,"$3,310,144.00",$57.58,"$10,000.00","$127,136,000.00","$7,315.00","$2,420.78","$658,550.00","$3,750,709.00",$564.81,$80.83,2025-08-18 00:00:00,1899-12-30 21:54:57,$262.70,Closing,,316,"$1,900.40","$8,191.50","$144,157,230.00","$9,713.25",$0.60,$192.72,True
"$14,508.34",$19.05,"$3,310,144.00",$87.58,"$10,000.00","$126,656,000.00","$7,740.00","$2,420.78",$0.00,$0.00,$0.00,$0.00,2025-08-19 00:00:00,1899-12-30 08:35:43,$262.70,Opening,,317,"$1,906.03","$8,191.50","$133,657,230.00","$9,537.25",$0.60,$192.72,True
"$14,173.69",$4.55,"$2,632,344.00",$0.88,"$10,000.00","$92,971,000.00","$9,135.20","$2,115.78",$0.00,"$4,409,259.00",$645.64,$0.00,2025-08-19 00:00:00,1899-12-30 17:04:14,$277.70,Checking,,318,"$2,034.82","$6,688.50","$216,959,230.00","$7,051.47",$0.60,$192.72,True
"$15,373.50",$4.55,"$3,067,344.00",$876.10,"$10,000.00","$84,951,000.00","$9,629.20","$2,003.78","$502,001.00","$4,409,259.00",$645.64,$62.55,2025-08-19 00:00:00,1899-12-30 21:58:52,$277.70,Closing,,319,"$2,145.49","$7,968.50","$216,458,230.00","$6,857.45",$0.60,$171.72,True
"$15,373.50",$4.55,"$3,067,344.00",$876.10,"$10,000.00","$84,951,000.00","$9,629.00","$2,003.78",$0.00,$0.00,$0.00,$0.00,2025-08-20 00:00:00,1899-12-30 08:12:40,$277.70,Opening,,320,"$2,145.29","$7,968.50","$216,458,230.00","$6,857.45",$0.60,$171.72,True
"$14,048.25",$4.55,"$8,727,744.00",$586.98,"$10,000.00","$202,538,000.00","$12,329.20","$2,754.34",$0.00,"$4,911,260.00",$708.19,$0.00,2025-08-20 00:00:00,1899-12-30 16:37:38,$721.70,Checking,,321,"$2,232.35","$6,679.50","$146,523,230.00","$2,440.45",$1.21,$150.72,True
"$13,996.78",$1.41,"$1,540,744.00",$815.18,"$10,000.00","$172,173,000.00","$9,046.20","$2,175.34","$1,025,593.00","$4,911,260.00",$708.19,$29.62,2025-08-20 00:00:00,1899-12-30 21:50:11,$721.70,Closing,,322,"$2,168.88","$6,679.50","$138,915,230.00","$6,307.45",$1.21,$457.72,True
